m,train_s,predict_s,total_s,rel_err
100,74.06069612503052,3.803009271621704,77.86370539665222,0.33275542453703955
180,95.34398174285889,5.190096378326416,100.5340781211853,0.303553526592674
100,50.520084619522095,2.723374843597412,53.24345946311951,0.32794059440403645
180,92.25484728813171,4.798043251037598,97.05289053916931,0.30590473921147543
324,206.4312343597412,8.485717535018921,214.91695189476013,0.30225977742068877
